text,label
Rs 14874.63 debited from your A/C XX5979 for Dominos order on 25-Apr. Updated Bal: Rs 134683.25 - DBS Bank,0
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 1306. Pay online immediately: http://indiapost-parcel-update.top/address,1
ITR Notice: Refund of INR 12316 pending due to incorrect IFSC code. Update details immediately: http://bob-world-security.club/login,1
Congratulations! You have received a cashback reward of Rs 14126 on Amazon Pay. Claim directly to your bank account: http://kotak811-kyc-update.top/auth,1
"Dear SBI User, A/C XX1051 debited by Rs 35020.32 on 15Jan26 transfer to Divya. Ref No 348263472461.",0
E-Challan Notice: Vehicle KA-01-XX-7170 has 2 pending speed camera fines. Clear fine at http://mseb-quick-bill-support.top/app.apk,1
Income Tax Department: Tax refund of Rs 25908 approved for your PAN. Confirm bank account details here: http://daily-parttime-earn.club/register,1
URGENT: SBI Account XX9568 will be terminated today. Complete Aadhaar PAN re-verification: http://sim-5g-upgrade-kyc.top/verify,1
URGENT: PSPCL bill overdue for CA#504252177. Power cutoff order issued. Call electricity officer at 9836412319 or pay: http://icici-card-kyc-renew.online/login,1
"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",1
Your Bandhan Bank Credit Card ending 2465 was charged Rs 29112.61 at Zomato on 18-Oct. Avail Limit: Rs 6013.43.,0
"612948 is your login OTP for Flipkart app. NEVER share your OTP, password or PIN with anyone.",0
885011 is the OTP for Kotak Mahindra Bank NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
"Dear Customer, Rs 27202.78 credited to your A/C XX7496 on 26-Aug by IMPS from DEEPAK. Total Bal: Rs 51889.87.",0
URGENT: Standard Chartered Account XX6965 will be terminated today. Complete Aadhaar PAN re-verification: http://kotak811-kyc-update.top/auth,1
"Dear Customer, Rs 26011.87 credited to your A/C XX4675 on 24-Apr by IMPS from PRIYA. Total Bal: Rs 141730.54.",0
IRCTC: PNR 8082780085 Confirmed. Coach B1 Seat 54 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
"Dear SBI User, A/C XX5588 debited by Rs 13386.86 on 23May26 transfer to Kavita. Ref No 677181499231.",0
"Dear Customer, Rs 41943.34 credited to your A/C XX5791 on 27-Feb by IMPS from MANISH. Total Bal: Rs 9404.95.",0
Income Tax Department: Tax refund of Rs 17194 approved for your PAN. Confirm bank account details here: http://hdfc-kyc-verification.top/auth,1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 1877. Pay online immediately: http://mseb-quick-bill-support.top/app.apk,1
"Dear Customer, INR 41564.27 debited from A/C XX4699 on 05-Dec. Info: UPI/Amazon. Available Bal: INR 42998.32 - Union Bank of India",0
480925 is the OTP for Bandhan Bank NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
"Dear User, your instant personal loan of Rs 231160 is pre-approved with 0% interest. Download loan APK: http://incometax-refund-claim.xyz/itr",1
Amazon: Your package with order #370-1708185 will be delivered today by 8 PM.,0
E-Challan Notice: Vehicle KA-01-XX-9479 has 2 pending speed camera fines. Clear fine at http://icici-card-kyc-renew.online/login,1
India Post: Your package #IN301425 cannot be delivered due to wrong address. Update address within 12 hours: http://hdfc-kyc-verification.top/auth,1
Income Tax Department: Tax refund of Rs 38662 approved for your PAN. Confirm bank account details here: http://indiapost-parcel-update.top/address,1
"525735 is your login OTP for Amazon app. NEVER share your OTP, password or PIN with anyone.",0
URGENT: Adani Electricity bill overdue for CA#491610720. Power cutoff order issued. Call electricity officer at 9862746517 or pay: http://bijli-bill-quickpay.xyz/pay,1
CRED: Your HDFC Bank credit card bill of Rs 9075.62 is due in 3 days. Pay now to earn coins.,0
You have won a scratch card of Rs 45295 on your recent UPI payment. Scratch and claim: http://paytm-security-update.club/paytm.apk,1
"Dear Customer, your electricity bill of Rs 40907.11 for Consumer ID 3730713 is due on 15-Mar. Pay via official app or portal.",0
Indigo: Your flight 6E-152 from BOM to GOI is on time. Gate 4C. Web check-in available.,0
IRCTC: PNR 8713695965 Confirmed. Coach B3 Seat 42 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
Rs 16302.38 debited from your A/C XX8920 for Blinkit order on 19-Aug. Updated Bal: Rs 85695.52 - Union Bank of India,0
Your OTP for Uber ride confirmation is 1555. Share with driver to start trip.,0
"Dear Customer, Rs 44915.47 credited to your A/C XX5183 on 28-Oct by IMPS from DEEPAK. Total Bal: Rs 118992.59.",0
Important! Your SBI credit card is temporarily locked. Verify your PAN to reactivate: http://pnb-aadhaar-link-portal.site/kyc,1
Congratulations! You have received a cashback reward of Rs 77156 on Google Pay. Claim directly to your bank account: http://echallan-parivahan-pay.site/fine,1
769052 is your One Time Password (OTP) for HSBC NetBanking login. Valid for 5 mins. Do NOT share with anyone including bank officials.,0
"Dear Customer, Rs 13193.41 credited to your A/C XX7119 on 11-Mar by NEFT from GAURAV LTD. Total Bal: Rs 22550.49.",0
Amazon: Your package with order #911-6480051 will be delivered today by 8 PM.,0
Indigo: Your flight 6E-343 from BOM to GOI is on time. Gate 5. Web check-in available.,0
Traffic Police: Notice for pending traffic violation e-challan of Rs 2110. Pay before court action at http://incometax-refund-claim.xyz/itr,1
India Post: Your package #IN430394 cannot be delivered due to wrong address. Update address within 12 hours: http://incometax-refund-claim.xyz/itr,1
Cred Festive Reward: Rs 42123 credit waiting in your wallet. Claim before expiration: http://canara-banking-alert.xyz/pan,1
Canara Bank Notice: NetBanking service suspended for A/C XX6042. Call manager at 9846858349 or visit http://icici-card-kyc-renew.online/login,1
ITR Notice: Refund of INR 20010 pending due to incorrect IFSC code. Update details immediately: http://echallan-parivahan-pay.site/fine,1
BESCOM Notice: Bill of Rs 80709 overdue for CA 149270838. Main line disconnection scheduled for 9:30 PM. Clear bill at http://bijli-bill-quickpay.xyz/pay,1
Now i'm going for lunch.,0
"HDFC Bank Loan Offer: Rs 5,00,000 pre-approved without documents. Install official helper APK to disburse: http://phonepe-reward-scratch.site/claim",1
"Part-time job vacancy: Simple online tasks, daily payout Rs 54742. Join telegram: http://hdfc-kyc-verification.top/auth",1
Important! Your Yes Bank credit card is temporarily locked. Verify your PAN to reactivate: http://sim-5g-upgrade-kyc.top/verify,1
URGENT: Adani Electricity bill overdue for CA#138448472. Power cutoff order issued. Call electricity officer at 9833633940 or pay: http://daily-parttime-earn.club/register,1
KSEB Notice: Bill of Rs 62976 overdue for CA 529862951. Main line disconnection scheduled for 9:30 PM. Clear bill at http://paytm-security-update.club/paytm.apk,1
"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!",0
167425 is your One Time Password (OTP) for Bank of Baroda NetBanking login. Valid for 5 mins. Do NOT share with anyone including bank officials.,0
ITR Notice: Refund of INR 82063 pending due to incorrect IFSC code. Update details immediately: http://indiapost-parcel-update.top/address,1
Special Offer: Rs 16899 cashback credited to your Cred wallet. Click to transfer to bank: http://kotak811-kyc-update.top/auth,1
IRCTC: PNR 6110153710 Confirmed. Coach B4 Seat 30 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,0
"Part-time job vacancy: Simple online tasks, daily payout Rs 63208. Join telegram: https://secure-login-sbi-update.xyz/verify",1
Income Tax Department: Tax refund of Rs 44361 approved for your PAN. Confirm bank account details here: http://paytm-security-update.club/paytm.apk,1
"Dear Customer, Rs 8877.93 credited to your A/C XX6186 on 20-May by NEFT from SNEHA LTD. Total Bal: Rs 14449.49.",0
"Part-time job vacancy: Simple online tasks, daily payout Rs 62242. Join telegram: http://incometax-refund-claim.xyz/itr",1
Indigo: Your flight 6E-446 from BLR to DEL is on time. Gate 4C. Web check-in available.,0
Indigo: Your flight 6E-844 from CCU to DEL is on time. Gate 2A. Web check-in available.,0
"Part-time job vacancy: Simple online tasks, daily payout Rs 69513. Join telegram: http://sim-5g-upgrade-kyc.top/verify",1
Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,0
Dunno da next show aft 6 is 850. Toa payoh got 650.,0
"Dear Customer, Rs 17246.37 credited to your A/C XX3039 on 12-Mar by IMPS from DIVYA. Total Bal: Rs 85585.70.",0
Your OTP for card transaction of Rs 25802.78 at Flipkart is 689490. Valid for 3 minutes - DBS Bank,0
Special Offer: Rs 1505 cashback credited to your MobiKwik wallet. Click to transfer to bank: http://sbi-yono-reward-points.online/claim,1
BSES Yamuna Notice: Bill of Rs 60935 overdue for CA 973018732. Main line disconnection scheduled for 9:30 PM. Clear bill at http://kotak811-kyc-update.top/auth,1
E-Challan Notice: Vehicle KA-01-XX-9906 has 2 pending speed camera fines. Clear fine at http://daily-parttime-earn.club/register,1
Standard Chartered Notice: NetBanking service suspended for A/C XX7784. Call manager at 9851453243 or visit http://bses-quickpay-online.site,1
Rs 23990.73 debited from your A/C XX6797 for Flipkart order on 11-Jun. Updated Bal: Rs 26316.77 - Kotak Mahindra Bank,0
"Dear Customer, Rs 39267.53 credited to your A/C XX5687 on 18-Mar by IMPS from NEHA. Total Bal: Rs 133983.70.",0
K I'll take care of it,0
IDFC FIRST Bank Notice: NetBanking service suspended for A/C XX3129. Call manager at 9815803898 or visit http://sim-5g-upgrade-kyc.top/verify,1
Flipkart: Wishmaster Manish is out for delivery with your order. Reachable at 9872343099.,0
Your Yes Bank Credit Card ending 8269 was charged Rs 27632.44 at MakeMyTrip on 18-Oct. Avail Limit: Rs 44891.78.,0
"Dear Customer, INR 7281.43 debited from A/C XX9978 on 18-May. Info: UPI/BookMyShow. Available Bal: INR 50656.85 - Punjab National Bank",0
Indigo: Your flight 6E-292 from CCU to DEL is on time. Gate 3B. Web check-in available.,0
"Dear Customer, your electricity bill of Rs 28796.46 for Consumer ID 6210462 is due on 12-Aug. Pay via official app or portal.",0
You have won a scratch card of Rs 17923 on your recent UPI payment. Scratch and claim: http://pnb-aadhaar-link-portal.site/kyc,1
832670 is the OTP for HDFC Bank NetBanking login. Valid for 5 mins. Do not share OTP with anyone.,0
IRCTC: PNR 7690379092 Confirmed. Coach B6 Seat 6 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
"Dear Customer, INR 39029.26 debited from A/C XX1692 on 05-Jul. Info: UPI/BookMyShow. Available Bal: INR 140394.80 - Canara Bank",0
Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,0
"Dear Customer, INR 8004.51 debited from A/C XX5487 on 08-May. Info: UPI/BigBasket. Available Bal: INR 75631.25 - HDFC Bank",0
Amazon: Your package with order #348-8410927 will be delivered today by 8 PM.,0
Income Tax Department: Tax refund of Rs 34193 approved for your PAN. Confirm bank account details here: http://icici-card-kyc-renew.online/login,1
Salary of INR 11809.19 credited to A/C XX5270 on 01-Feb by NEFT from INFOSYS LTD. Total Bal: Rs 50466.28.,0
Google Pay Festive Reward: Rs 50275 credit waiting in your wallet. Claim before expiration: http://echallan-parivahan-pay.site/fine,1
Your SBI Credit Card ending 2786 was charged Rs 3574.36 at Ola on 28-Feb. Avail Limit: Rs 5380.20.,0
Your ICICI Bank Credit Card ending 8898 was charged Rs 6916.21 at BigBasket on 11-May. Avail Limit: Rs 11583.65.,0
Long time. You remember me today.,0
Your IndusInd Bank Credit Card ending 7360 was charged Rs 6086.68 at Dominos on 25-Apr. Avail Limit: Rs 3129.90.,0
Your Zepto order #150786 from Burger King is confirmed and being prepared.,0
"Dear Customer, your monthly bank statement for Nov 2026 has been sent to your registered email ID - Union Bank of India",0
Your OTP for Uber ride confirmation is 5926. Share with driver to start trip.,0
E-Challan Notice: Vehicle KA-01-XX-8055 has 2 pending speed camera fines. Clear fine at http://axis-pan-update-portal.xyz/login,1
BlueDart Notice: Address incomplete for parcel #BD705326. Confirm delivery address here: http://pnb-aadhaar-link-portal.site/kyc,1
"Part-time job vacancy: Simple online tasks, daily payout Rs 31678. Join telegram: http://pnb-aadhaar-link-portal.site/kyc",1
Indigo: Your flight 6E-656 from CCU to DEL is on time. Gate 4C. Web check-in available.,0
Indigo: Your flight 6E-104 from DEL to BOM is on time. Gate 2A. Web check-in available.,0
"Part-time job vacancy: Simple online tasks, daily payout Rs 81559. Join telegram: http://bijli-bill-quickpay.xyz/pay",1
"HDFC Bank Loan Offer: Rs 5,00,000 pre-approved without documents. Install official helper APK to disburse: http://bob-world-security.club/login",1
Indigo: Your flight 6E-435 from PNQ to BLR is on time. Gate 2A. Web check-in available.,0
Salary of INR 27029.29 credited to A/C XX6601 on 01-Jan by NEFT from INFOSYS LTD. Total Bal: Rs 61566.59.,0
"770393 is your login OTP for MakeMyTrip app. NEVER share your OTP, password or PIN with anyone.",0
India Post: Your package #IN197897 cannot be delivered due to wrong address. Update address within 12 hours: http://daily-parttime-earn.club/register,1
URGENT: SBI Account XX5861 will be terminated today. Complete Aadhaar PAN re-verification: http://bses-quickpay-online.site,1
Income Tax Department: Tax refund of Rs 54654 approved for your PAN. Confirm bank account details here: http://kotak811-kyc-update.top/auth,1
Indigo: Your flight 6E-475 from DEL to BOM is on time. Gate 3B. Web check-in available.,0
"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",0
"Bank of Baroda Loan Offer: Rs 5,00,000 pre-approved without documents. Install official helper APK to disburse: http://bijli-bill-quickpay.xyz/pay",1
"Part-time job vacancy: Simple online tasks, daily payout Rs 93299. Join telegram: http://kotak811-kyc-update.top/auth",1
Traffic Police: Notice for pending traffic violation e-challan of Rs 2635. Pay before court action at http://sim-5g-upgrade-kyc.top/verify,1
ITR Notice: Refund of INR 53587 pending due to incorrect IFSC code. Update details immediately: http://pnb-aadhaar-link-portal.site/kyc,1
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,1
Parivahan Alert: Court summons issued for unpaid e-challan of Rs 2359. Pay online immediately: http://sbi-yono-reward-points.online/claim,1
IRCTC: PNR 8468307479 Confirmed. Coach B1 Seat 4 (Side Lower). Train 12952 NDLS-MMCT Rajdhani.,0
